time,TS1
0.2755355277833587,294.405
0.28388647570003134,294.405
0.2922376118000102,294.4
0.300589148616685,294.401
0.30894104721664917,294.4
0.31729218333336273,294.402
0.3256431930499578,294.4
0.3339942784667073,294.405
0.34234566250003506,294.401
0.35069781875002565,294.408
0.35904152153331476,294.404
0.36738620416666284,294.405
0.3757372472167238,294.404
0.384088406250036,294.401
0.39243996666664316,294.402
0.40079225070003305,294.402
0.40914016041667006,294.401
0.417492009033352,294.4
0.425840584033358,294.401
0.43419199374996725,294.402
0.4425434763833133,294.401
0.4508954632000192,294.407
0.4592472201333294,294.401
0.4675988673666628,294.405
0.4759491652833579,294.396
0.48429610903331194,294.402
0.4926475187500425,294.398
0.5009987305500545,294.401
0.5093502430499939,294.401
0.5177017117999639,294.401
0.5260529659666645,294.404
0.5344037854167254,294.401
0.5427455159666957,294.402
0.5510946757000056,294.405
0.5594457958333805,294.401
0.5677968798666068,294.404
0.5761537007000395,294.404
0.5845031812499656,294.4
0.5928551319500305,294.402
0.601207338200038,294.402
0.6095520069500101,294.405
0.6178969715333854,294.4
0.6262434465332869,294.4
0.6345946597167009,294.405
0.6429450847166057,294.402
0.6512965382000402,294.405
0.6596475173667083,294.405
0.6679986416666603,294.404
0.6763500340333849,294.4
0.6847018229166376,294.405
0.6930509784666355,294.401
0.7014022611166486,294.408
0.7097537076333538,294.402
0.7181046131999513,294.401
0.7264472027833108,294.401
0.7347926020833256,294.398
0.7431441784666579,294.404
0.7514954069499556,294.402
0.7598468451333853,294.405
0.7682002375000593,294.4
0.7765696958333137,294.402
0.7849168784666593,294.4
0.7932634055500482,294.404
0.8016113437499978,294.402
0.8099601298666433,294.402
0.818303718049962,294.405
0.8266475416666557,294.4
0.8349951090333586,294.404
0.84334655833336,294.401
0.851697361799961,294.402
0.8600487673666066,294.402
0.8684005784666321,294.404
0.8767528868000227,294.402
0.8851050916666281,294.402
0.8934562958333118,294.402
0.9018076138832839,294.402
0.9101526013833791,294.398
0.918500583333298,294.396
0.926852216666642,294.401
0.9352036888833634,294.402
0.9435547187499954,294.404
0.9519056465333657,294.401
0.9602572250000473,294.402
0.9686094298666528,294.402
0.9769611361166123,294.4
0.9853420625000581,294.404
0.993690994450056,294.404
1.0020380638833255,294.404
1.0103851986166168,294.404
1.0187389479166693,294.402
1.027085980549964,294.407
1.0354316138833384,294.402
1.0437781951333212,294.401
1.0521251652833599,294.405
1.0604716868000348,294.404
1.0688278437499927,294.407
1.0771740777832748,294.402
1.0855185909667247,294.398
1.0938635388833062,294.405
1.1022137340332847,294.404
1.1105651979166093,294.404
1.1189166506999755,294.401
1.1272680333332876,294.404
1.1356191388833394,294.402
1.143970022216672,294.402
1.1523233819499485,294.398
1.1606745013833764,294.405
1.1690258270832905,294.407
1.1773758034666875,294.407
1.1857232965333726,294.402
1.1940680305500184,294.402
1.202417223616673,294.405
1.2107634757000294,294.402
1.2191075882000102,294.404
1.2274580367999686,294.4
1.2358086069500132,294.404
1.2441587347166205,294.402
1.2525071624999933,294.396
1.2608586083333648,294.401
1.2692112416666836,294.398
1.2775672576333212,294.404
1.285915753466664,294.402
1.294263774300028,294.402
1.3026147499999448,294.405
1.3109652597166133,294.4
1.319314987499941,294.402
1.3276679145833137,294.408
1.3360194951333446,294.402
1.344369707633329,294.404
1.3527194222166146,294.4
1.3610693583332856,294.408
1.36942589374994,294.404
1.3777811222166443,294.405
1.3861315208333205,294.402
1.3944822020833574,294.401
1.4028362805500365,294.404
1.411195620833314,294.404
1.4195601937500517,294.404
1.4279195715333723,294.402
1.4362780742999652,294.402
1.4446545666666983,294.404
1.4530394597166985,294.402
1.4614311715333315,294.402
4.166455861801902e-09,
0.008352316666666108,294.971
0.016701537499951277,294.971
0.02505833403314076,294.974
0.0334167513831441,294.971
0.04177175486644653,294.974
0.050115177083110515,294.976
0.05846157708316847,294.971
0.06681871528320092,294.973
0.07547898819999925,294.973
0.08383600208326243,294.971
0.09219617291649532,294.968
0.10055321041654679,294.971
0.10891368958327803,294.967
0.11728608749981503,294.973
0.12566586596658452,294.973
0.13402933471661527,294.973
0.142389550699833,294.973
0.15074986528319034,294.973
0.1591173041665267,294.973
0.16748259166658197,294.976
0.17585435833316296,294.971
0.1842192117997911,294.967
0.19258168819991017,294.974
0.20095366945000326,294.97
0.20932859583311558,294.974
0.21768705833310378,294.973
0.22604696458317144,294.974
0.23440435346662222,294.971
0.2427559840332833,294.97
0.2511162611165976,294.971
0.2594749152832568,294.971
0.267862172916648,294.973
0.2762492069499179,294.971
0.2846325111165546,294.968
0.2929992319499434,294.973
0.30136820971650496,294.97
0.3097484604164492,294.97
0.3181172777833126,294.97
0.32648786041657635,294.971
0.33487763888333577,294.973
0.3432589513831772,294.976
0.35162610903328945,294.973
0.35998586249988873,294.967
0.36834685763315067,294.976
0.3767161347166014,294.968
0.3850716715331752,294.974
0.3934417756999513,294.971
0.4017926458332416,294.971
0.41015375624992884,294.968
0.41851796944999176,294.971
0.4268745999999131,294.97
0.4352595902831429,294.967
0.4436175270833094,294.968
0.4519931458332091,294.966
0.46036018749994884,294.97
0.4687120604166315,294.974
0.4770741486165207,294.971
0.48543544861652965,294.976
0.4937875409666352,294.973
0.5022030548665498,294.97
0.5105756881998483,294.976
0.5189626062499884,294.977
0.5273348986166335,294.967
0.5357183909664551,294.971
0.5440977451333311,294.97
0.5524829562498781,294.976
0.5608503847164684,294.97
0.5692198069499379,294.973
0.5775975097164822,294.977
0.5859527062498576,294.973
0.5943165736166217,294.97
0.602679451383301,294.974
4.8668880481272934e-09,
0.008352613900206052,294.977
0.016703534033392014,294.973
0.02505570833333574,294.976
0.033408493066720744,294.968
0.04176067431665918,294.973
0.050112092366665216,294.973
0.058463820150063836,294.973
0.06681524861681586,294.974
0.07516648958335281,294.971
0.08351896944999074,294.971
0.09186916250012776,294.97
0.10021177986685265,294.97
0.1085643305668782,294.97
0.11690778265013553,294.967
0.1252588166668526,294.966
0.1336097618167211,294.974
0.1419609701501031,294.974
0.1503085826501774,294.971
0.15865991666675353,294.973
0.1670112875001602,294.974
0.17536599098336106,294.973
0.1837253750001158,294.973
0.19207289236680178,294.973
0.20042328750011318,294.976
0.20877483611669354,294.973
0.21712729098338363,294.968
0.22547739653333945,294.967
0.2338272805667657,294.973
0.2421711645833663,294.974
2.783538851266106e-09,
0.00835270416670634,294.973
0.01669414583351075,294.974
0.025041617366756933,294.973
0.0333921458334468,294.974
0.041743666666783,294.973
0.05009465070009658,294.979
0.058446153483479674,294.97
0.06679738541667272,294.973
0.07514997848338681,294.97
0.08349904583349901,294.976
0.0918464007001603,294.971
0.1001977062500373,294.976
0.10854951320022034,294.976
0.11689842986670555,294.973
0.12525039861672363,294.976
0.13360295486684967,294.97
0.14195169515005546,294.974
0.1503033264001715,294.976
0.15866191806683977,294.976
0.16701065765009843,294.977
0.17536226041678069,294.974
0.18370996598338632,294.974
0.19205870833344912,294.973
0.20041000625011898,294.973
0.20876187986674874,294.973
0.21711499028339556,294.97
0.22546639236679766,294.973
0.23381824791673958,294.977
0.24216914375016738,294.974
0.2505207701501301,294.973
0.2588740632001039,294.974
0.2672255264000948,294.973
0.2755795229168143,294.979
0.2839218791668827,294.97
0.29227097015003284,294.977
0.30062189236681053,294.97
0.30897348403353436,294.974
0.31732584791679985,294.974
0.32567858056669746,294.974
0.334022136816687,294.977
0.34236468403347925,294.977
0.3507146284835471,294.974
0.35907258890001686,294.971
0.3674234201501046,294.971
0.37577473473356804,294.973
0.3841261270834366,294.977
0.39247802083336863,294.977
0.40082951666675704,294.973
0.40917648820007646,294.968
0.41751909445010826,294.974
0.4258693062501455,294.973
0.43421416528338647,294.97
0.44256537223336634,294.976
0.45090824098345667,294.97
0.4592529520833826,294.973
0.4675963069501449,294.974
0.4759457645833512,294.973
0.48429794583353214,294.973
0.4926509132000016,294.976
0.5009967958333922,294.976
0.5093441312502061,294.976
0.5176952132002043,294.97
0.5260473291668556,294.973
0.5343994159833528,294.97
0.542751680566774,294.974
0.5511031277834263,294.97
0.5594507937501476,294.971
0.5678009118166908,294.973
0.5761521673666721,294.974
0.5845011381999938,294.974
0.5928487861167621,294.971
0.6011933472334932,294.973
0.6095473875000608,294.973
0.6178952715335375,294.968
0.6262405541667249,294.973
0.6345867958334566,294.973
0.6429385757001,294.977
0.6512935833333662,294.974
0.6596399764001641,294.974
0.6679914777834104,294.971
0.6763432722334983,294.974
0.6846951541667902,294.976
0.6930467923669009,294.976
0.7013992923668411,294.976
0.7098097652834743,294.973
0.7181593208333652,294.971
0.7265119875000285,294.973
0.7348636076501862,294.979
0.7432140986168331,294.974
0.751560360416867,294.974
0.7599242277833885,294.976
0.7682683652834384,294.974
0.7766127826500451,294.974
0.7849553055668366,294.976
0.793302860416831,294.977
0.8016488972333415,294.971
0.8099970861168306,294.973
0.818348983333514,294.971
0.8267005882000376,294.974
0.8350521507001152,294.977
0.8434040729167464,294.976
0.8517553590335107,294.971
0.8601068111168085,294.97
0.8684579423667552,294.974
0.8768093368167077,294.977
0.885161511116894,294.979
0.893515399316675,294.976
0.9018671125001371,294.976
0.9102195423668794,294.973
0.9185793951500576,294.973
0.9269472305667781,294.977
0.9352933951500745,294.976
0.9436429937501088,294.976
0.9519918514000892,294.977
0.9603691916667837,294.977
0.9687204291668119,294.976
0.9770751875000617,294.974
0.9854323465333437,294.971
0.9937842666668681,294.973
1.0021377139002046,294.977
1.0104957715334117,294.974
1.0188568972334906,294.971
1.0272143583334885,294.974
1.035568941666861,294.973
1.0439259298667214,294.974
1.052268143066855,294.973
1.0606142687502143,294.974
1.068971730566894,294.974
1.0773228569501954,294.971
1.0856872201501877,294.976
1.0940574583335547,294.976
1.1024239041667898,294.979
1.110781917366694,294.974
1.1191358291667712,294.973
1.1275197819501046,294.976
1.1358828770833498,294.974
1.1442642062502273,294.971
1.1526271375000456,294.973
1.1609964687500907,294.977
1.1693744833333768,294.974
1.1777504743169023,294.974
1.1861269639002179,294.973
1.1944835826502336,294.977
1.2028482604167947,294.973
1.2112222923666802,294.974
1.219599887500226,294.971
1.2280757069500396,294.973
1.236583434733378,294.973
1.2449576826501774,294.979
1.2533272083334548,294.974
1.2616892618168398,294.97
1.2700507937501242,294.973
1.2783997444501438,294.976
1.2867597479167066,294.977
1.2951272139000745,294.973
1.3035154500001227,294.968
1.3118785180668056,294.971
1.320260666666824,294.971
1.328619686816819,294.967
1.336987699316766,294.971
1.3453718201502245,294.97
1.3537423222335443,294.971
1.3621358208334036,294.971
1.3705003757000669,294.973
1.3788504375001744,294.97
1.3872201104168198,294.976
1.39561843750004,294.97
1.4039880104168938,294.97
1.4123591965333617,294.974
1.4207092764001572,294.974
1.4290723472334017,294.97
1.4374551687501176,294.97
1.4458551687501313,294.973
1.4542432465333452,294.977
1.462610313200033,294.974
1.4709763868168617,294.971
1.4793407805669025,294.976
1.4877249465333686,294.976
1.4960886215335145,294.971
1.5044525340335289,294.973
1.5128285583334218,294.973
1.5211910597334888,294.976
1.5295527451501887,294.976
1.5379165243168245,294.977
1.5462892291667232,294.971
1.5549863062500662,294.971
1.5633536069501133,294.974
1.5717249090334613,294.971
1.580100831950161,294.973
1.5884646555668345,294.971
1.5968315395834602,294.974
1.6051971020834268,294.974
1.613564869450056,294.976
1.6219282715333976,294.974
1.6302950000002359,294.979
1.638764204166849,294.976
1.647115133333379,294.974
1.6554831625001194,294.971
1.663834129866882,294.973
1.6721834854167053,294.97
1.6805660020834088,294.974
1.6889331520833366,294.976
1.697297627083511,294.976
1.70567703125004,294.976
1.7140433375000914,294.976
1.7224091576502056,294.974
1.7307726812500428,294.976
1.7391359000001103,294.974
1.747509353483474,294.973
1.7558713152834875,294.974
1.7643059027834775,294.971
1.7726697680668926,294.974
1.7810370257000614,294.973
1.789401338200211,294.973
1.7977653534835554,294.97
1.8061228208333584,294.974
1.8144877520833689,294.974
1.8228695729167763,294.973
1.8312420458333993,294.974
1.8395971736167362,294.976
1.8480802291667109,294.976
1.856435909733409,294.971
1.864798943066853,294.979
1.8731668611168668,294.976
1.8815166729167685,294.973
1.8899043833334872,294.976
1.8982656840334433,294.974
1.9066442395834504,294.977
1.9150193895834187,294.976
1.9233834784834472,294.974
1.9317403916667293,294.979
1.9400950368168803,294.971
1.9484596902834406,294.973
1.9568255229166729,294.974
1.9651954500002224,294.974
1.973563725700175,294.973
1.981944208333395,294.977
1.990322463200088,294.971
1.99868924028342,294.977
2.007052254166774,294.974
2.0154175319500305,294.976
2.0237948576500155,294.98
2.032160577783361,294.976
2.040524736116883,294.977
2.0488899923667003,294.973
2.057250555566861,294.976
2.0656307930667634,294.974
2.0739948652835056,294.973
2.0823601277833705,294.976
2.0907370451500658,294.976
2.09911060208348,294.974
2.107490409733388,294.973
2.1158546465335046,294.977
2.1242163465334065,294.979
2.132586860416874,294.974
2.1409528882000206,294.971
2.1493333027833916,294.977
2.157711150700197,294.976
2.166062368066681,294.973
2.1744173368167443,294.974
2.182784636116897,294.974
2.191148950000206,294.976
2.1995138312500786,294.977
2.2078770847333846,294.973
2.2162436111168065,294.973
2.2246182833334993,294.974
2.232980841666722,294.976
2.241455847233495,294.974
2.249831970833475,294.977
2.2582112479166727,294.971
2.2665863840333866,294.976
2.274978656950164,294.976
2.2833777305667655,294.973
2.291738937500001,294.979
2.3001224152833553,294.974
2.308497466666692,294.976
2.3168634652834346,294.974
2.3252278701501683,294.977
2.3335924889002246,294.974
2.3419576847334005,294.976
2.3503230937501938,294.973
2.3586705944500865,294.974
2.3670350000000324,294.97
2.3754135493167268,294.974
2.3838163229168763,294.974
2.392182152083357,294.976
2.400556881250183,294.977
2.408922448616795,294.976
2.417285754866801,294.977
2.425648811816791,294.979
2.4340179007000793,294.977
2.4424138861167495,294.977
2.4508166145834065,294.977
2.459221093749996,294.973
2.467588000700198,294.976
2.4759733007000855,294.974
2.4843384194500686,294.973
2.4927033444500313,294.976
2.5010545298668148,294.976
2.509421972233395,294.976
2.517818593750174,294.974
2.526190611116666,294.974
2.534609643750203,294.976
2.5430154555668802,294.974
2.5514115868167817,294.976
2.559781513900089,294.973
2.5681958604167447,294.976
2.5765938382001576,294.977
2.584961727783472,294.974
2.5933208889000525,294.974
2.6016878402835575,294.973
2.6101406069501536,294.973
2.618501604866712,294.977
2.6271047555666884,294.973
2.6354850340333846,294.973
2.6438722895834266,294.979
2.6523948715335184,294.979
2.660772266666754,294.979
2.6691540722335048,294.974
2.677531113200045,294.974
2.6859137500000845,294.976
2.694290429866669,294.979
2.702671498616837,294.976
2.7110453764000946,294.974
2.7194571034834856,294.979
2.7278449819500867,294.977
2.736224763200153,294.979
2.744608011116846,294.976
2.7529904597334585,294.976
2.7613751555666872,294.977
2.7697563416668953,294.974
2.7781408618167918,294.977
2.786561629866871,294.979
2.7949399715335557,294.976
2.803317861816807,294.98
2.811738800700065,294.974
2.820121741666662,294.98
2.8285047395833924,294.973
2.8369208791666702,294.974
2.845341655566881,294.977
2.853761474316707,294.976
2.862182475000009,294.976
2.8705990569501108,294.979
2.8790219687500214,294.973
2.8874578007002127,294.974
2.8959048541667776,294.974
2.9043121402833396,294.976
2.9127419652834456,294.977
2.9211760555668054,294.977
2.9296098902833667,294.977
2.938036738200026,294.977
2.946434959733354,294.977
2.9548514965334713,294.979
2.963255792366787,294.973
2.9716808409835114,294.979
2.9800600805666666,294.981
2.9884437687501,294.98
2.9968114020834036,294.977
3.0051882451502023,294.976
3.0135748291667066,294.974
3.021955970150157,294.976
3.030340614583353,294.974
3.038736422916797,294.979
3.0471174541666795,294.974
3.0555424055666665,294.973
3.0639224993166865,294.981
3.072308245150149,294.979
3.080692840283397,294.973
3.0890782430668575,294.976
3.0974934194501356,294.98
3.105876705566819,294.976
3.1143109514002085,294.977
3.122697637500096,294.974
3.1311036840333446,294.974
3.139504955566857,294.974
3.1479127666668014,294.979
3.1563022736168933,294.973
3.164691985416721,294.973
3.173105696533457,294.977
3.181514637500125,294.981
3.1899290402834595,294.977
3.1983211215335663,294.98
3.206719397916701,294.98
3.2151526090334905,294.974
3.223547449316781,294.979
3.2319233257000937,294.98
3.240301148616709,294.976
3.2487208805667858,294.977
3.25709602916686,294.974
3.2654804611168706,294.979
3.273909438200159,294.971
3.282289696533553,294.976
3.290675549316802,294.967
3.2990470368167735,294.971
3.3074837069500065,294.973
3.315917504866714,294.971
3.3243465368167864,294.974
3.332792179166669,294.976
3.3411927201501386,294.974
3.349632218066836,294.976
3.3580702944501053,294.974
3.3665111694501926,294.971
3.3749002083335653,294.968
3.383298820833443,294.971
3.391682956250103,294.976
3.400083162500232,294.976
3.408523929866836,294.977
3.416953631950067,294.981
3.4253869472333465,294.973
3.433824075700007,294.977
3.4422464548668357,294.974
3.450686938900132,294.98
3.4590964854168607,294.974
3.467534347916808,294.973
3.475974990983377,294.976
3.4844093472335467,294.974
3.492848824316752,294.976
3.5012928132001737,294.977
3.509735552783483,294.977
3.5181756298668914,294.974
3.5266081083335545,294.976
3.535004290283541,294.977
3.5434490909833887,294.974
3.5518894639002005,294.977
3.560319320833514,294.979
3.5687502083334643,294.977
3.5771752090334,294.98
3.5856116659835,294.979
3.5940565555666883,294.98
3.602500277083406,294.977
3.610931294450226,294.979
3.619366765283485,294.979
3.627795171533459,294.979
3.63622794515007,294.974
3.6446704284833684,294.977
3.6531038534834805,294.979
3.6615418312501182,294.977
3.6699830201500543,294.976
3.678416887500013,294.981
3.686830815283368,294.976
3.695257454166858,294.979
3.7037044722334636,294.977
3.7121484805667326,294.977
3.7205939555666796,294.976
3.7290509534834806,294.979
3.737499318750148,294.976
3.745950608333563,294.973
3.7543969368166774,294.974
3.7628403458334407,294.979
3.771235908333377,294.979
3.7796774548667598,294.973
3.7880675604166756,294.977
3.796463781950054,294.976
3.804868642366879,294.979
3.8133129604168063,294.979
3.8217083402834153,294.974
3.830118387500018,294.977
3.8385189187501965,294.979
3.8469229805668874,294.973
3.8553481757000556,294.979
3.8637685749999946,294.974
3.8721898812502333,294.976
3.880638807650151,294.976
3.889056260416692,294.979
3.897487425700092,294.976
3.9059341159833516,294.973
3.914372907650007,294.977
3.9228144034835473,294.976
3.9312584430668114,294.977
3.939686272916879,294.977
3.948140415283463,294.979
3.95659844515006,294.976
3.9650541014001646,294.979
3.9734989444502085,294.977
3.9819294173668216,294.979
3.9903644694500446,294.977
3.9988116354167382,294.976
4.007282284033378,294.977
4.0157131902834715,294.977
4.024167149999994,294.974
4.032622075700056,294.977
4.041073229166796,294.974
4.04951025695021,294.979
4.057950307650026,294.974
4.0663993854167835,294.977
4.074846650700056,294.976
4.083233736116866,294.974
4.091683109033329,294.974
4.100078965283561,294.977
4.1085197909834585,294.976
4.116926926400144,294.977
4.125369526400027,294.977
4.1337866757001995,294.976
4.142241272916726,294.979
4.150647797233493,294.974
4.159102675000031,294.979
4.167559324316729,294.98
4.176002346533399,294.98
4.184424445833429,294.979
4.192867138200139,294.977
4.201319913200132,294.976
4.209774994450224,294.976
4.218222620833452,294.976
4.22667279306673,294.979
4.235121567366877,294.979
4.243570175000059,294.977
4.252017505566861,294.983
4.260436601400094,294.979
4.268880523616827,294.979
4.277324614583389,294.977
4.28577326666685,294.974
4.294199190983393,294.98
4.302646618750199,294.976
4.3111043639000854,294.977
4.319563495150215,294.979
4.327998361116867,294.977
4.336423397233497,294.976
4.344875779866803,294.979
4.353321476400015,294.977
4.3617358007000195,294.976
4.370186634033356,294.974
4.378581033333466,294.976
4.386969742366879,294.98
4.395353115983501,294.979
4.403737757650136,294.977
4.412188808333545,294.977
4.4206343486167805,294.979
4.429029213200071,294.974
4.43744811250023,294.98
4.445886915283336,294.979
4.454279636816742,294.979
4.462720420150193,294.976
4.471156624316791,294.977
4.479553102083446,294.977
4.488002040283512,294.98
4.496395053483381,294.977
4.504777441666859,294.974
4.513222660416796,294.979
4.521623372916898,294.973
4.5300147166667255,294.977
4.53841146875008,294.976
4.546866375000051,294.983
4.555297514583557,294.979
4.563746600000013,294.979
4.572200894450119,294.974
4.580578845833467,294.979
4.5889581180667545,294.977
4.597366860416757,294.98
4.605817443066674,294.977
4.6142091007001,294.974
4.6226068243168505,294.977
4.631000896533563,294.977
4.639447402783359,294.977
4.647841058333385,294.98
4.656276029866664,294.98
4.664657754866736,294.979
4.67309614445015,294.979
4.681619761116841,294.979
4.690040714583544,294.976
4.69847194861674,294.979
4.706922443066772,294.974
4.715315979166674,294.973
4.723710213900146,294.983
4.7321575527833675,294.979
4.740608191666737,294.979
4.749055198616891,294.979
4.757487811816827,294.979
4.765884957650027,294.979
4.774357565283329,294.979
4.782812099316895,294.979
4.7912723736168115,294.979
4.799735262500083,294.979
4.808190389583372,294.979
4.816651064583372,294.979
4.825066672233516,294.979
4.833486968750124,294.979
4.841996221533433,294.979
4.850412439583549,294.979
4.8588031437500225,294.979
4.867194859733475,294.979
4.875587875700148,294.979
4.884018601400021,294.979
4.89242111666681,294.979
4.900878165983401,294.979
4.909275306950197,294.979
4.917672438200195,294.979
4.926072203483394,294.979
4.934456347916663,294.979
4.942849479866709,294.979
4.951253734033526,294.979
4.959658322916706,294.979
4.968059581250175,294.979
4.976439577083511,294.979
4.984848678483346,294.979
4.993240588900032,294.979
5.001642572916898,294.979
5.01004314723347,294.979
5.018430950000038,294.979
5.0268210180668875,294.979
5.03521797708357,294.979
5.043612487500165,294.979
5.052007978483501,294.979
5.060413950700119,294.979
5.068808577783542,294.979
5.077217663200039,294.979
5.085657845833339,294.979
5.094104120150102,294.979
5.102487334033503,294.979
5.110908168750029,294.979
5.119328235416712,294.979
5.127729018066748,294.979
5.136131920833335,294.979
5.144693640983557,294.979
5.153108100700047,294.979
5.161503688200173,294.979
5.169947734733432,294.979
5.178396137500143,294.979
5.186770390983535,294.979
5.195161599316877,294.979
5.237126960416693,294.979
5.2455745944501055,294.979
5.254020396533451,294.979
5.262464454166669,294.979
5.270854810416737,294.979
5.279298778483402,294.979
5.287744645150087,294.979
5.296188781250142,294.979
5.304643213200082,294.979
4.166666656146844e-09,
0.008352315983333369,294.981
0.016693915983333342,294.983
0.025041615983333543,294.983
0.033393068066666844,294.983
0.04174794583333323,294.983
0.050107779866666625,294.984
0.05844894098333337,294.983
0.06679715973333344,294.981
0.07514149931666671,294.979
0.08348288889999983,294.977
0.09185179166666681,294.979
0.10019497361666652,294.986
0.10853861944999986,294.98
0.1168808208333336,294.977
0.1252298632000001,294.979
0.13359785694999998,294.979
0.1419390027833335,294.979
0.1502838326500002,294.977
0.1586257597333334,294.983
0.16697797916666654,294.983
0.17532322986666696,294.986
0.18366784444999998,294.981
0.19201530833333322,294.983
0.2003566784833334,294.981
0.20869830556666688,294.976
0.21704228194999994,294.981
0.22538693749999983,294.979
0.23373808403333338,294.977
0.24209001250000028,294.977
0.25044813056666676,294.977
0.2588076534833334,294.977
0.2671676611166665,294.977
0.2755131284833335,294.977
0.28387550069999984,294.977
0.29225804931666677,294.977
0.30064636875000017,294.977
6.250000221067846e-09,
0.008349290283333251,294.986
0.016707784733334088,294.986
0.025078556249999905,294.984
0.03342730070000073,294.987
0.041780870833333476,294.98
0.050128950700000514,294.981
0.0584775930666666,294.986
0.06683470695000059,294.984
0.07518138541666701,294.983
0.08352718681666715,294.981
0.09187201250000025,294.983
0.10022230973333326,294.983
0.10856855070000032,294.981
