time_min,TS1
7.398610970833336,295.272
7.4003017166666725,295.272
7.402000770133327,295.272
7.403685049999997,295.272
7.405396460416674,295.272
7.407083569449999,295.272
7.408769790966684,295.272
7.410487272916665,295.272
7.41219553055001,295.272
7.4138982840333485,295.272
7.415581464583344,295.272
7.417275778466683,295.272
7.418992817366658,295.272
7.4207078125000105,295.272
7.42239996528333,295.272
7.424119923616672,295.272
7.425818129166661,295.272
7.427536999299991,295.272
7.429254070833334,295.272
7.430971797916664,295.272
7.432688774300004,295.272
7.43440640346668,295.272
7.436121963200003,295.272
7.437817806250011,295.272
7.439521514583339,295.272
7.44120575971668,295.272
7.442916038883323,295.272
7.444627054866669,295.272
7.446319096533322,295.272
7.4480227117999975,295.272
7.44971421458334,295.272
7.451395756949993,295.272
7.453081466666663,295.272
7.454793518750011,295.272
7.456495009033339,295.272
7.458196485416678,295.272
7.459909676383329,295.272
7.4616112972166775,295.272
7.463313795833346,295.272
7.465031581249999,295.272
7.466750786800003,295.272
7.468449682633339,295.272
7.470138497216673,295.272
7.471849218050011,295.272
7.473566288883346,295.272
7.47525838403335,295.272
7.476940011116676,295.272
7.4786463777833285,295.272
7.480359126383337,295.272
7.482043213883329,295.272
7.483760361800008,295.272
7.48547631111666,295.272
7.48718115695001,295.272
7.488866077783344,295.272
7.490562947216676,295.272
7.492251463200016,295.272
7.49395683403333,295.272
7.495663170833328,295.272
7.497342435416673,295.272
7.499046438883337,295.272
7.500748681249994,295.272
7.502421815966682,295.272
7.50414277221668,295.272
7.505853493749995,295.272
7.507566104166684,295.272
7.509287377783342,295.272
7.510974102783348,295.272
7.512679615283347,295.272
7.514375701383324,295.272
7.516083584033337,295.272
7.51779277083333,295.272
7.519498174300012,295.272
7.521193622216682,295.272
7.5228865132000164,295.272
7.524608796533327,295.272
7.5263144632000145,295.272
7.528024280550016,295.272
7.529715671533328,295.272
7.531419725000008,295.272
7.533121534033338,295.272
7.534823959033322,295.272
7.536544053466666,295.272
7.53825443333335,295.272
7.539945016666661,295.272
7.541650193750017,295.272
7.543339611800002,295.272
7.54505894999999,295.272
7.546779395833346,295.272
7.548476842366684,295.272
7.550169670133346,295.272
7.551886943050007,295.272
7.553603060416663,295.272
7.5552899847166675,295.272
7.557009721533329,295.272
7.558710724299999,295.272
7.560430659716682,295.272
7.562128792366669,295.272
7.563824852083326,295.272
7.565515866666677,295.272
7.567228470133341,295.272
7.56895147986667,295.272
7.570652753466675,295.272
7.5723726632000155,295.272
7.574062538199996,295.272
7.57578222221667,295.272
7.577503495833328,295.272
7.579222285416685,295.272
7.58093887778335,295.272
7.582633192366666,295.272
7.5843387430500115,295.272
7.586056452783335,295.272
7.5877703284666795,295.272
7.589461967366666,295.272
7.59114999166668,295.272
7.592837479866678,295.272
7.594550856949991,295.272
7.596240329866669,295.272
7.597945199300011,295.272
7.599631197916673,295.272
7.60131645625,295.272
7.603006404166657,295.272
7.604690125000009,295.272
7.606395256250016,295.272
7.608079343750008,295.272
7.609771014583324,295.272
7.611455633333329,295.272
7.613153974999992,295.272
7.614932872916658,295.272
7.61666313680001,295.272
7.61846856388335,295.272
7.62023133749999,295.272
7.621971751383323,295.272
7.623664501383336,295.272
7.625358095133349,295.272
7.627053631950003,295.272
7.628747699300008,295.272
7.6304334541666625,295.272
7.63212611596667,295.272
7.633866131250003,295.272
7.635561336116674,295.272
7.637256654166655,295.272
7.638937615966673,295.272
7.640622848616658,295.272
7.6423151743000135,295.272
7.644010406250012,295.272
7.6457243562500175,295.272
7.647445051383329,295.272
7.649142711116656,295.272
7.650831225700009,295.272
7.652513619449989,295.272
7.654296395833323,295.272
7.655992988200008,295.272
7.657688008333328,295.272
7.659382439583351,295.272
7.661078693750005,295.272
7.662761120133352,295.272
7.664450630550012,295.272
7.66615585694999,295.272
7.667851938883329,295.272
7.669556703466666,295.272
7.671258625700011,295.272
7.672963818750001,295.272
7.674661138883342,295.272
7.676374540966663,295.272
7.678068209033336,295.272
7.679770502083344,295.272
7.681475724300011,295.272
7.683169582633339,295.272
7.684878220833343,295.272
7.6865815770833255,295.272
7.6882841590333255,295.272
7.689971893750013,295.272
7.691673950700018,295.272
7.693373835416666,295.272
7.6950722701333385,295.272
7.696768880550008,295.272
7.698464884716668,295.272
7.700152028466679,295.272
7.701850813883326,295.272
7.703556106949994,295.272
7.705243489583336,295.272
7.706934171533339,295.272
7.7086350180500025,295.272
7.710330209033327,295.272
7.712014453466661,295.272
7.713700576383326,295.272
7.715392378466671,295.272
7.717087243049991,295.272
7.718788836800013,295.272
7.720492395133351,295.272
7.7221899444499895,295.272
7.723894209033339,295.272
7.725598886800011,295.272
7.7273029590333255,295.272
7.728997084716684,295.272
7.730687233333326,295.272
7.732387286116682,295.272
7.734089138200003,295.272
7.735781407633325,295.272
7.737475549299991,295.272
7.739166601383325,295.272
7.740859474300001,295.272
7.742550382633332,295.272
7.744231345833335,295.272
7.7459203722166725,295.272
7.7476010111166635,295.272
7.749296487500002,295.272
7.7509868291666555,295.272
7.752679823616685,295.272
7.7543858715333345,295.272
7.756081276383338,295.272
7.757772660416655,295.272
7.759476328466675,295.272
7.761178010416673,295.272
7.76286827569999,295.272
7.764571854866669,295.272
7.766275476383331,295.272
7.767972422916682,295.272
7.769679865283342,295.272
7.771386058333337,295.272
7.773084566666664,295.272
7.774793365966676,295.272
7.776492814583344,295.272
7.778190437499991,295.272
7.779880333333343,295.272
7.781578050000007,295.272
7.783272112500011,295.272
7.784971024300011,295.272
7.78667879166666,295.272
7.788384156949997,295.272
7.790082155550014,295.272
7.791778777083346,295.272
7.793471040283324,295.272
7.795177417366661,295.272
7.796880300000006,295.272
7.798576763200011,295.272
7.8002804819499945,295.272
7.801990229166677,295.272
7.803699213883344,295.272
7.805392910416655,295.272
7.807084720833336,295.272
7.808767581949996,295.272
7.810463499299991,295.272
7.812157938200016,295.272
7.813848084716665,295.272
7.815531982633335,295.272
7.817238354166663,295.272
7.818943160416681,295.272
7.8206489243000155,295.272
7.822349397916666,295.272
7.824041309033328,295.272
7.82575008958335,295.272
7.827449568049997,295.272
7.829147985416664,295.272
7.8308309138833465,295.272
7.8325166937500095,295.272
7.83421800694999,295.272
7.835910611116682,295.272
7.837615949999994,295.272
7.83930412986668,295.272
7.840997559033349,295.272
7.842701424999996,295.272
7.844397148616675,295.272
7.846096521533339,295.272
7.847795959033344,295.272
7.849479006949999,295.272
7.851177735416665,295.272
7.852865906250008,295.272
7.85456463958335,295.272
7.856265788200017,295.272
7.85795416179999,295.272
7.859649750000002,295.272
7.861348884033335,295.272
7.863040590966678,295.272
7.864738428466656,295.272
7.866443374300009,295.272
7.86813272916667,295.272
7.869836253466656,295.272
7.871542173616672,295.272
7.873248313883323,295.272
7.874950269450013,295.272
7.876640934033336,295.272
7.8783437034666655,295.272
7.88004214236668,295.272
7.881737947216667,295.272
7.883438619450014,295.272
7.88513119236668,295.272
7.886833504166679,295.272
7.888536691666681,295.272
7.890228989583345,295.272
7.891931927083351,295.272
7.8936243187500015,295.272
7.895319424300002,295.272
7.897009889583327,295.272
7.898702648616685,295.272
7.900387534033325,295.272
7.902075377083323,295.272
7.903757218050002,295.272
7.905453768750006,295.272
7.907146320133324,295.272
7.908845475700006,295.272
7.910544600000018,295.272
7.912246656949992,295.272
7.913964161799989,295.272
7.915653640283351,295.272
7.917347736116668,295.272
7.919042029866675,295.272
7.920725329866673,295.272
7.922406230550011,295.272
7.924100279166669,295.272
7.925784297216675,295.272
7.927470356950016,295.272
7.929149270133348,295.272
7.930840241666677,295.272
7.932523993050017,295.272
7.93422700000001,295.272
7.935926111116684,295.272
7.937624115283325,295.272
7.939320480550001,295.272
7.941004143050001,295.272
7.942693522216662,295.272
7.944382673616656,295.272
7.946068720833349,295.272
7.947745986116661,295.272
7.949433431249994,295.272
7.951109429866665,295.272
7.952788333333349,295.272
7.954471631249999,295.272
7.956158050700014,295.272
7.957851238883328,295.272
7.95954572778334,295.272
7.961237732633345,295.272
7.962918649299991,295.272
7.9646081881999935,295.272
7.966300800000014,295.272
7.967988346533335,295.272
7.969682905549992,295.272
7.971366013200016,295.272
7.973059145133326,295.272
7.974745860416685,295.272
7.976442229866674,295.272
7.978137231950011,295.272
7.979826418749993,295.272
7.981504312499995,295.272
7.983196653466681,295.272
7.984884995133325,295.272
7.986575594450005,295.272
7.9882663159666665,295.272
7.989959517366667,295.272
7.991641137499998,295.272
7.993330044450007,295.272
7.9950072715333285,295.272
7.996699315283331,295.272
7.99838806179999,295.272
8.000061338200005,295.272
8.001738006950017,295.272
8.003426275700015,295.272
8.005119418050011,295.272
8.00680957638333,295.272
8.008486073616677,295.272
8.010181083333343,295.272
8.011874529166683,295.272
8.013563492366666,295.272
8.01523817569999,295.272
8.01691723611666,295.272
8.018613029166682,295.272
8.020313090283343,295.272
8.02202116528333,295.272
8.023721447216667,295.272
8.025413706950015,295.272
8.027116359716668,295.272
8.028819819450018,295.272
8.030499515283342,295.272
8.03219270903334,295.272
8.033876903466656,295.272
8.035571659716668,295.272
8.037267605550005,295.272
8.038962213200012,295.272
8.040656115283339,295.272
8.042354897216683,295.272
8.044051722216683,295.272
8.045748373616668,295.272
8.047440711799997,295.272
8.049133250700015,295.272
8.050830263200018,295.272
8.052516740283348,295.272
8.054209986116682,295.272
8.055900126383342,295.272
8.057598034716678,295.272
8.059302704866665,295.272
8.061000861800009,295.272
8.062701011116678,295.272
8.064398352083328,295.272
8.066098115966664,295.272
8.067793988883325,295.272
8.069510702083335,295.272
8.07120882708335,295.272
8.07289513680001,295.272
8.074593515283322,295.272
8.076286108333322,295.272
8.077989700700012,295.272
8.079683168750003,295.272
8.081382383333342,295.272
8.083086470133336,295.272
8.084811102783352,295.272
8.086515680549988,295.272
8.08821789028334,295.272
8.089918697216671,295.272
8.091612780550015,295.272
8.093297221533339,295.272
8.094985740966665,295.272
8.096685300699997,295.272
8.098391997916679,295.272
8.100092616666673,295.272
8.10179830486668,295.272
8.103504237499996,295.272
8.105206464583322,295.272
8.106895622916666,295.272
8.108599110416678,295.272
8.110287343750011,295.272
8.111981568050002,295.272
8.113676143049997,295.272
8.115378204866678,295.272
8.117081631950017,295.272
8.118783859716677,295.272
8.120481081950008,295.272
8.122171692366676,295.272
8.12386864930001,295.272
8.12557200763334,295.272
8.12726059304999,295.272
8.128945624999991,295.272
8.130639286800003,295.272
8.132339536116676,295.272
8.134030777083323,295.272
8.1357256007,295.272
8.137418286800008,295.272
8.139117653466656,295.272
8.140812348616661,295.272
8.142497997916658,295.272
8.144183456249994,295.272
8.145864904866661,295.272
8.14755783611666,295.272
8.149254857633332,295.272
8.150952370133352,295.272
8.15263491041666,295.272
8.15431788195001,295.272
8.155999991666674,295.272
8.157715243050006,295.272
8.159418375699989,295.272
8.161127210416664,295.272
8.162824618050005,295.272
8.1645039,295.272
8.166201568749996,295.272
8.16791330486667,295.272
8.169601222216654,295.272
8.17129099791667,295.272
8.172979202083328,295.272
8.174678831950011,295.272
8.176382118750007,295.272
8.178082554166668,295.272
8.179781258333332,295.272
8.18146860971668,295.272
8.183152786116656,295.272
8.184842589583331,295.272
8.186532050000006,295.272
8.188223047216676,295.272
8.189917797916678,295.272
8.191613781950005,295.272
8.193312147216663,295.272
8.195016005550011,295.272
8.196722226383342,295.272
8.198415659716678,295.272
8.200106598616669,295.272
8.201797546533331,295.272
8.20348478541667,295.272
8.205192250000012,295.272
8.206892476383352,295.272
8.208597516666668,295.272
8.21029781736667,295.272
8.211990944450008,295.272
8.213684592366674,295.272
8.215385773616678,295.272
8.217075896533334,295.272
8.218762220133339,295.272
8.220457214583348,295.272
8.222156828466662,295.272
8.223846229166671,295.272
8.225535654166682,295.272
8.227226661800009,295.272
8.228906472216659,295.272
8.230586445133333,295.272
8.232279608333345,295.272
8.233962635416658,295.272
8.235640286116661,295.272
8.237322407633322,295.272
8.239010054166677,295.272
8.240687754866666,295.272
8.242374568750014,295.272
8.24407408403334,295.272
8.24577444096667,295.272
8.247464319450016,295.272
8.249153509033325,295.272
8.250843367366663,295.272
8.252531876383333,295.272
8.254221757633331,295.272
8.255913623616683,295.272
8.257602891666677,295.272
8.259291965966684,295.272
8.260980288883335,295.272
8.26266919861667,295.272
8.264361670133349,295.272
8.266049811116682,295.272
8.267743586116678,295.272
8.269450380550007,295.272
8.27115600278333,295.272
8.272859485416665,295.272
8.274567193750014,295.272
8.27625623611666,295.272
8.27794447778333,295.272
8.27963951736668,295.272
8.281335689583345,295.272
8.283032907633332,295.272
8.28471889583334,295.272
8.28640972221668,295.272
8.288094870833326,295.272
8.289776286800013,295.272
8.291467799300001,295.272
8.293155870833349,295.272
8.294848978466659,295.272
8.296531372916677,295.272
8.298214122216661,295.272
8.299906990283338,295.272
8.301591044450015,295.272
8.303272268049993,295.272
8.304960895133323,295.272
8.306652969450019,295.272
8.308330919449993,295.272
8.31002388888334,295.272
8.311718918750012,295.272
8.313408095833347,295.272
8.315102970833323,295.272
8.316803077783334,295.272
8.318507794450003,295.272
8.320201727083349,295.272
8.321893908333339,295.272
8.323581600700011,295.272
8.325272395133348,295.272
8.326966394449999,295.272
8.32865404861668,295.272
8.330349054166678,295.272
8.332038061799995,295.272
8.334361468750012,295.272
8.336055786116654,295.272
8.337755352083331,295.272
8.339455230549992,295.272
8.34115047013335,295.272
8.342848720833324,295.272
8.344539420133334,295.272
8.346245902783327,295.272
8.347939295833324,295.272
8.349635976383343,295.272
8.351340059716676,295.272
8.353042771533334,295.272
8.354740350700013,295.272
8.356434221533345,295.272
8.358125452083337,295.272
8.359822925700003,295.272
8.361519775000003,295.272
8.363208420833326,295.272
8.364907895133335,295.272
8.366610349299997,295.272
8.368315713883325,295.272
8.37001410903334,295.272
8.371710693050014,295.272
8.373398693750005,295.272
8.375084486800006,295.272
8.376779959716684,295.272
8.378474874999998,295.272
8.38016176041668,295.272
8.381841868050014,295.272
8.38352653054999,295.272
8.38521375070001,295.272
8.38689406596668,295.272
8.388579991666665,295.272
8.390260051383333,295.272
8.391957173616658,295.272
8.393647561116662,295.272
8.395337927083347,295.272
8.397025136800009,295.272
8.398722858333349,295.272
8.400432635416655,295.272
8.40213614096668,295.272
8.403841220133351,295.272
8.405549260416683,295.272
8.407247266666673,295.272
8.408954545133323,295.272
8.410665897216678,295.272
8.412376906950007,295.272
8.414081984716661,295.272
8.415777313200003,295.272
8.417469884716684,295.272
8.419166972916658,295.272
8.420864958333338,295.272
8.422561943050004,295.272
8.424261750000005,295.272
8.425943440966664,295.272
8.427635222216669,295.272
8.429326435416685,295.272
8.431028050000016,295.272
8.432731984716671,295.272
8.434420709716656,295.272
8.436116221533332,295.272
8.437807543749992,295.272
8.439509830550014,295.272
8.441201785416675,295.272
8.442908652083345,295.272
8.444611564583344,295.272
8.446313604166669,295.272
8.448017641666684,295.272
8.44971346041666,295.272
8.451412892366655,295.272
8.453111845133328,295.272
8.454803018050006,295.272
8.456501157633344,295.272
8.45818629096666,295.272
8.459890974999992,295.272
8.461960118749994,295.272
8.464078456949998,295.272
8.466072784033349,295.272
8.468072637500002,295.272
8.470088663199991,295.272
8.47213445695,295.272
8.474121636116676,295.272
8.476247854866658,295.272
8.478417762500007,295.272
8.480409102083346,295.272
8.482433467366658,295.272
8.484526697216673,295.272
8.486686322916679,295.272
8.488753552783328,295.272
8.490758736800005,295.272
8.492629538200012,295.272
8.494607750700016,295.272
8.497375969449998,295.272
8.499159838200011,295.272
8.500960447216675,295.272
8.502926535416675,295.272
8.504723122916676,295.272
8.506607962500008,295.272
8.508532790283335,295.272
8.510559348616669,295.272
8.512575670133325,295.272
8.514729543049999,295.272
8.516758806250012,295.272
8.51881614445001,295.272
8.520829937500002,295.272
8.522821286116656,295.272
8.524848706950008,295.272
8.526864043050015,295.272
8.528933784033324,295.272
8.530978329166677,295.272
8.532973027083335,295.272
8.534998709716668,295.272
8.53700704653335,295.272
8.539078916666677,295.272
8.541150601383348,295.272
8.543163256250015,295.272
8.54531427986667,295.272
8.547293929166669,295.272
8.549273791666655,295.272
8.551366890283346,295.272
8.553414698616658,295.272
8.555416240966679,295.272
8.557544046533348,295.272
8.559505571533343,295.272
8.561465222916679,295.272
8.563573528466684,295.272
8.565648447216669,295.272
8.567822804166674,295.272
8.569838734033329,295.272
8.571999570133327,295.272
8.574064361116658,295.272
8.576082557633345,295.272
8.57806538750001,295.272
8.580120820833326,295.272
8.582208604866658,295.272
8.584207602783348,295.272
8.586257105550006,295.272
8.58833892708335,295.272
8.590414451383337,295.272
8.59241219513333,295.272
8.59437142638335,295.272
8.596381395833335,295.272
8.598450365966679,295.272
8.600418666666672,295.272
8.602461963883343,295.272
8.604488043049999,295.272
8.606566472216674,295.272
8.608678009716671,295.272
8.610811580550005,295.272
8.61286553263335,295.272
8.614891840283326,295.272
8.61707221180001,295.272
8.619121968049997,295.272
8.621121868050007,295.272
8.623112354166672,295.272
8.625186035416665,295.272
8.627166326383334,295.272
8.629292046533344,295.272
8.63124742083334,295.272
8.6333035757,295.272
8.63533556596667,295.272
8.637387750000016,295.272
8.639385099300004,295.272
8.641422442366668,295.272
8.64337306944999,295.272
8.645324459033327,295.272
8.647359337500014,295.272
8.649410859033347,295.272
8.651549072216676,295.272
8.653691928466682,295.272
8.65579214791666,295.272
8.657915458333324,295.272
8.659859844449995,295.272
8.66196283541667,295.272
8.663969563200014,295.272
8.666117624299993,295.272
8.668084354166664,295.272
8.670173553466672,295.272
8.672240551383341,295.272
8.674348181249995,295.272
8.67637527291666,295.272
8.678381555550004,295.272
8.680361177783348,295.272
8.682319266666672,295.272
8.68426082846666,295.272
8.686223022916662,295.272
8.688174145133326,295.272
8.690264511116675,295.272
8.692384023616675,295.272
8.69434808541667,295.272
8.696324469450003,295.272
8.698296677083333,295.272
8.700242965966662,295.272
8.702208118749999,295.272
8.704245102083345,295.272
8.706192959033341,295.272
8.708133258333328,295.272
8.71016148054999,295.272
8.712287611116668,295.272
8.714294645133334,295.272
8.71629167083335,295.272
8.718286706250002,295.272
8.72025622083335,295.272
8.722218391666683,295.272
8.724216532633333,295.272
8.726178345833342,295.272
8.72817880971667,295.272
8.73019472916667,295.272
8.732176963883346,295.272
8.734178277083325,295.272
8.736166572916682,295.272
8.738148373616665,295.272
8.740117665966682,295.272
8.742143328466682,295.272
8.743996193050013,295.272
8.74590120694999,295.272
8.747925679166656,295.272
8.74972890208334,295.272
8.751531413883336,295.272
8.753400369449992,295.272
8.755197792366683,295.272
8.75706131666666,295.272
8.759052224300012,295.272
8.761143728466656,295.272
8.763122775699989,295.272
8.765242518050005,295.272
8.767250215283335,295.272
8.76925374236668,295.272
8.771266232633328,295.272
8.773316588883336,295.272
8.775450595133346,295.272
8.777452640283324,295.272
8.779518324999996,295.272
8.78151992221668,295.272
8.783648213883346,295.272
8.785668759716676,295.272
8.787722643050014,295.272
8.78973560346667,295.272
8.791733095833328,295.272
8.793810946533329,295.272
8.795792605550014,295.272
8.797788723616668,295.272
8.799776282633351,295.272
8.801743281950015,295.272
8.803712659033348,295.272
8.805681613200006,295.272
8.807677629866673,295.272
8.809913293050007,295.272
8.811873679866675,295.272
8.813927501383326,295.272
8.816012369450013,295.272
8.81805983263333,295.272
8.820057000700006,295.272
8.822099904866658,295.272
8.824121482633352,295.272
8.82620210695001,295.272
8.82820577291668,295.272
8.830203516666673,295.272
8.832183584716677,295.272
8.834173313200003,295.272
8.836192523616683,295.272
8.838358781250008,295.272
8.840373610416675,295.272
8.84235407570001,295.272
8.844388371533325,295.272
8.84643171179999,295.272
8.848416262499995,295.272
8.85048824305001,295.272
8.852449349299999,295.272
8.854492879866665,295.272
8.856566982633346,295.272
8.858579156250016,295.272
8.860633858333342,295.272
8.862659020833325,295.272
8.86476871111666,295.272
8.866798584716678,295.272
8.868808106250011,295.272
8.870781047216678,295.272
8.87280343333335,295.272
8.874772451383341,295.272
8.876803922916679,295.272
8.878853906950008,295.272
8.880822517366656,295.272
8.882870080550008,295.272
8.884825138883327,295.272
8.886805747916666,295.272
8.888794992366668,295.272
8.890781497916668,295.272
8.892733474300014,295.272
8.894863161800004,295.272
8.896818482633323,295.272
8.898842759033323,295.272
8.900996001383342,295.272
8.903000258333334,295.272
8.904999209033333,295.272
8.906951161800013,295.272
8.908908016666677,295.272
8.910878173616675,295.272
8.912986025700016,295.272
8.915002452783332,295.272
8.917005342366672,295.272
8.91902540346667,295.272
8.921095747216684,295.272
8.923122782633346,295.272
8.925152352083327,295.272
8.92718781249999,295.272
8.929202223616661,295.272
8.931251429866673,295.272
8.933204652783328,295.272
8.935217126383334,295.272
8.937230716666667,295.272
8.939277157633326,295.272
8.941315643050014,295.272
8.943328784716657,295.272
8.945358253466656,295.272
8.947359154866657,295.272
8.949378610416655,295.272
8.951327943750009,295.272
8.953343166666674,295.272
8.955370563883328,295.272
8.957377893050003,295.272
8.959412599999997,295.272
8.961427929166682,295.272
8.963436006249989,295.272
8.965412942366674,295.272
8.967443988883344,295.272
8.969458223616675,295.272
8.971512311116658,295.272
8.97353031319999,295.272
8.975544243749997,295.272
8.977571315966664,295.272
8.97958884861667,295.272
8.98160828679999,295.272
8.983639994450005,295.272
8.98567700070001,295.272
8.987783045133346,295.272
8.989805456249996,295.272
8.991906695133336,295.272
8.993750888200005,295.272
8.995800322916663,295.272
8.997901273616662,295.272
8.999759454866672,295.272
9.00158226458334,295.272
9.003456194450003,295.272
9.005267336116654,295.272
9.007166999999997,295.272
9.009184098616666,295.272
9.011222357633324,295.272
9.013261369449992,295.272
9.015317784716656,295.272
9.017328263883337,295.272
9.019329520833343,295.272
9.021377770133343,295.272
9.023379470133326,295.272
9.025361750699995,295.272
9.02733940416668,295.272
9.029324972916674,295.272
9.03135789028335,295.272
9.033371178466677,295.272
9.03545477013334,295.272
9.037417968050006,295.272
9.039370263199999,295.272
9.041364897216681,295.272
9.043392838883332,295.272
9.045395386116676,295.272
9.04739523403335,295.272
9.049421068050014,295.272
9.051382140966659,295.272
9.053526561116662,295.272
9.055498055550014,295.272
9.057455498616672,295.272
9.059423524999996,295.272
9.06140326320001,295.272
9.063405492366655,295.272
9.065451972916678,295.272
9.067466840283336,295.272
9.069497554166658,295.272
9.071518753466655,295.272
9.073551867366678,295.272
9.075586717366665,295.272
9.077577350699993,295.272
9.079699335416656,295.272
9.081692086116679,295.272
9.08371004999999,295.272
9.085709431249992,295.272
9.087689769449996,295.272
9.089672534716676,295.272
9.091751683333344,295.272
9.093733535416655,295.272
9.095733038200008,295.272
9.097857065966673,295.272
9.099827730550016,295.272
9.10183880554999,295.272
9.103826708333326,295.272
9.105804706250002,295.272
9.107806970833341,295.272
9.109812525699999,295.272
9.111822358333333,295.272
9.113921552083351,295.272
9.116046660416668,295.272
9.118041447216667,295.272
9.120058209716657,295.272
9.122142113883335,295.272
9.124120417366672,295.272
9.126220060416683,295.272
9.12820344861666,295.272
9.130243031249998,295.272
9.132229731249996,295.272
9.134266332633342,295.272
9.136244850700011,295.272
9.138239278466669,295.272
9.140286579866673,295.272
9.142433413200008,295.272
9.144355120133332,295.272
9.146231611800006,295.272
9.1481425368,295.272
9.149947534716679,295.272
9.15175196596668,295.272
9.153632197916673,295.272
9.15546091736666,295.272
9.157347891666662,295.272
9.159648881950003,295.272
9.161627987500015,295.272
9.163638102083345,295.272
9.165616668050006,295.272
9.16748376041666,295.272
9.169382160416657,295.272
9.171341599300012,295.272
9.173290385416658,295.272
9.175231123616657,295.272
9.177174103466678,295.272
9.179180877783347,295.272
9.181162356950002,295.272
9.18313387153333,295.272
9.185111528466678,295.272
9.187104311116673,295.272
9.189092734033329,295.272
9.19106625138335,295.272
9.193057336116665,295.272
9.195047669450014,295.272
9.197021565283345,295.272
9.198989023616681,295.272
9.200979547216685,295.272
9.202933118050018,295.272
9.204893280550005,295.272
9.206831061116675,295.272
9.208828677083329,295.272
9.21083580346667,295.272
9.212824372916657,295.272
9.214804493750004,295.272
9.216768062500007,295.272
9.218638763883337,295.272
9.220491238883339,295.272
9.22243594583333,295.272
9.224560043050012,295.272
9.226738098616655,295.272
9.228867875699992,295.272
9.23095393888334,295.272
9.23303477570001,295.272
9.235100459716675,295.272
9.23711384444999,295.272
9.239167025700015,295.272
9.24116857638334,295.272
9.243169822916661,295.272
9.245181610416664,295.272
9.247182853466681,295.272
9.24915774305,295.272
9.251190356249996,295.272
9.253222114583332,295.272
9.255228221533343,295.272
9.257176181950005,295.272
9.259281241666667,295.272
9.261396384033349,295.272
9.263445070133336,295.272
9.26543020555,295.272
9.267570888200014,295.272
9.269639034033329,295.272
9.27175953958334,295.272
9.27386560695001,295.272
9.275929693750005,295.272
9.278074725000018,295.272
9.280171870133351,295.272
9.28220119096668,295.272
9.284259886116676,295.272
9.286278044450016,295.272
9.288298311800009,295.272
9.290354678466672,295.272
9.292401954166658,295.272
9.294534965966674,295.272
9.296620555549998,295.272
9.298733710416673,295.272
9.300744791666663,295.272
9.302804239583322,295.272
9.304873771533343,295.272
9.307044736116676,295.272
9.30907204861666,295.272
9.311179750000004,295.272
9.313307418050014,295.272
9.315446463200017,295.272
9.317459880549995,295.272
9.319460984033352,295.272
9.321464586799994,295.272
9.323449601383345,295.272
9.32557389236666,295.272
9.327653852083342,295.272
9.329627120833326,295.272
9.331689362500008,295.272
